Tipo de reporte,Tipo folio,Mes,Periodo,Clave reporte,Determinante,Total logistica,Operación,Cedis,Region,Ventas,Volumen,Viajes Embarcados,Viajes despachados,Viajes dedicados despachados,viajes tercero despachados,Ocupacion,Km outbound,km dedicado,km tercero,Viaje despachado porteo tercero,viaje despachado transferencia dedicado,viajes despachados transferencias tercero,viajes despachados bkhl,km/viaje,outbound/viaje,caja / kms,caja transportada,caja transportada bkhl,neto bkhl,neto tarimas,neto devoluciones,neto rpc's,fp and transp costs,ctp common carrier outb expense,outb dedicado,no unidades dedicadas,ajuste vol,costo km var,viajes despachados bkhl tercero,intermodal / rail,acumulado de incr dedicado,incr tarifas del mes,ajuste vol 2,viaje despachado devo dedicado,castas,diesel,base diesel dedicado,viajes despachados devo tercero,aclaraciones,total outbound tercero,outbound tercero,base diesel OU tercero,km porteo dedicado,km porteo tercero,outbounde dedicado sici,outbounda tercero sici,renta remolques,no remolques,arrendamiento,mantenimiento,arrastres,"verificacion, permisos, ",monitoreo,centerpoint dedicated expense,porteo dedicado,no unidades dedicadas.1,fijo,costo km variables,casetas,diesel.1,base diesel dedicado.1,km transf tercero,km transf tercero.1,km bkhl dedicado,total porteo tercero,porteo tercero,base diesel tercero,km bkhl tercero,km devo dedicado,transferencias total,base diesel transferencias,transferencias,ocean dedicated expense,ferry,distribution support,reto quintas,numero quintas,arrendamiento.1,mantenimiento.1,arrastres.1,verificacions permissos y otros,third party supply chain costs,desconsolidadores,bkhl activity,outside bkhl income,ingreso devo,bkhl income,ingreso bkhl,bkhl expense,gto bkhl dedicado,gasto bkhl tercero,gasto devol,supplies and equipment,small fixtures distribution,gasto rpc's,pallet and packaging expense,pallet expense,gasto tarimas,sustainability income,other commodities recycling income,venta tarimas,total other income,fp expense,gasto transporte tarimas,km devo tercero,other income,manejo plataformas,ingreso rpc's,otros gastos devo,otros gastos rpc's,viajes despachados porteo dedicado,incremento del mes (porteo tercero),incremento del mes (transferencias),no de remolques,ocupacion x remolque,plexus,goget,btf,4513019,outbound,porteo,bkhl,rpcs,4513018,remolque,quintas,4513017,remolques,quintas.1,bkhl.1,4513019 remolques,quintas 4513019,go get remolques,go get smart s,go get nd,centralizado,fijo outbound dedicado cta 4507003,fijos porteo (prov desface),penalizaciones
TLOG,Real 2025,Abril,2025,0.9177249999999999,0,0.505075,0.250875,0,Zona Norte,155.05,0.5408974358974359,1.747825,0.497375,0.8088249999999999,0.382925,0.280525,0.736075,0.23395,0.4005,0.838875,0.2535,1.1135,0.4807,0.62025,0.3534,0.3925,0.626425,0.770075,93.53067499999999,175.9299,0.3081,99.2573,0.463875,0.759675,0.429225,2.138425,0.777775,0.3992,0.374525,1.297475,0.5966,0.923175,0.478775,1.030225,0.399525,0.172325,0.423125,0.637725,0.867725,0.3161,0.34375,0.3351,0.790225,0.601675,1.957325,0.70045,0.1646,0.8566750000000001,1.9935,0.722,0.43185,0.487425,0.921925,0.12235,0.383975,1.145675,0.5902499999999999,-138.8798,0.41295,0.7018000000000001,0.26495,0.397575,0.6777249999999999,0.56355,0.8519249999999999,0.61135,0.566125,0.479275,0.271125,0.605,0.6892499999999999,1.165075,0.385525,0.259375,0.9218000000000001,1.733075,0.3399,0.6505500000000001,0.7822499999999999,0.40355,0.7683249999999999,0.67405,0.446175,0.6323,0.488,0.2816,0.43255,-0.1792,0.2019,0.2117,0.246675,1.627675,0.2489,0.98675,1.06805,0.424375,0.539175,0.75535,1.177375,0.383825,0.7387,0.5562,1.199075,0.255,0.6654000000000001,0.493575,1.0758,0.759325,0.597175,0.700875,1.47625,0.282875,0.377775,0.9957250000000001,0.84095,0.350325,0.346575,0.2068,2.039125,0.542275,0.202825,0.384475,1.536,0.212125,2.07295,0.206375,0.369025,0.379675,0.2886,0.700525,3.1583,0.290425,1.938125,0.8724250000000001,0.255875,0.5534,0.6546,0.417775,1.8352
TLOG,Real 2025,Abril,2025,0.360225,0,0.6553249999999999,0.16215,0,Zona Centro,313.57,1.202615384615385,1.8089,0.2402,0.5610499999999999,1.370375,0.5525,0.54875,0.388275,1.088575,0.7672,0.59435,0.328375,0.55435,0.2715,0.9338500000000001,0.7712,0.5186999999999999,0.47835,-57.818275,31.02315,-132.361275,58.98875,0.6048,0.385,0.4703,1.619575,1.351125,1.3854,0.410025,1.5871,0.921675,0.23855,0.264875,0.6240749999999999,0.48455,0.6579,0.45865,0.7529250000000001,0.7341,0.159825,2.76525,0.4855,0.461825,0.6047,0.9773000000000001,0.6081,0.65205,1.1196,0.6511,0.557125,0.7019249999999999,0.622325,1.041975,0.537725,1.655525,1.78805,0.787175,12.662925,0.4304249999999999,0.31055,0.9866750000000001,0.959375,0.553375,0.248725,0.351925,0.57375,0.3423,0.5952000000000001,0.212725,0.690775,0.5406,0.5513750000000001,0.275975,0.9456749999999999,0.231275,0.5543,1.166525,0.214825,0.5817,0.547025,0.42085,0.79205,0.44825,0.5597249999999999,0.919375,0.2164,0.332,-0.547925,0.6743000000000001,2.328625,0.369325,0.215925,0.4765,0.6498,0.6121,0.375,0.41005,0.640325,0.983625,0.83615,0.303375,0.7430249999999999,0.46585,0.506375,0.6106750000000001,0.468475,0.8875749999999999,0.5328499999999999,0.38925,0.4133250000000001,0.311625,0.76315,0.345675,0.288325,0.23205,0.678125,0.9953749999999999,0.94865,1.008975,0.61695,0.4214,0.452175,0.118575,0.5234000000000001,0.29895,0.25125,0.366175,0.7653,0.22145,0.5271,0.247925,0.306375,0.460225,0.6424,0.578625,0.5206000000000001,1.118225,0.44835,0.644525
TLOG,Real 2025,Agosto,2025,0.984875,0,2.22295,0.5615749999999999,0,Zona Norte,208.95,0.5258461538461539,0.56625,0.5223749999999999,0.330975,0.381075,0.3358,0.24795,0.465625,0.539825,0.476625,1.098,0.426925,0.131575,0.3024,1.556375,1.154075,0.23305,0.47335,-25.294225,156.7524,39.0217,-286.537675,1.04895,1.2482,0.289025,1.193125,0.705875,0.6154,1.38315,0.6714249999999999,0.2421,0.299775,1.305525,0.69015,0.4571,0.549875,0.369675,0.1166,0.6026,0.400325,1.158525,0.3948,0.229775,0.8169249999999999,0.605,0.398425,0.147325,0.5750500000000001,0.371975,0.728475,0.4291,0.35635,0.376375,0.275575,0.4914,1.0431,0.381125,85.7747,0.7028,1.193225,0.585625,0.8373999999999999,0.285925,1.195175,0.903775,0.4067499999999999,1.044875,0.33695,0.57285,0.7462000000000001,0.35805,0.58235,0.09035,1.06735,0.66635,0.277075,0.3478,1.14715,0.47395,0.3605,0.350475,0.548275,0.7051999999999999,0.22295,0.8027500000000001,0.787175,0.47935,-0.176175,0.4422,0.54025,0.643125,0.5143249999999999,0.126025,0.2446,0.43575,0.7045,0.775475,0.720875,0.3699,1.160475,0.8899750000000001,0.929775,0.7961750000000001,0.2846,1.426975,0.498625,0.65515,0.723775,0.55415,1.36685,0.984575,0.63595,0.320875,0.592475,0.401825,1.23725,0.577375,0.2609,0.738225,1.06935,0.2938,0.31885,0.33545,0.414025,0.21445,0.557975,0.5255,0.38345,0.38445,0.189425,0.9368500000000001,0.866075,0.265325,0.62105,0.14085,0.601575,0.5681,0.611575,0.41025
TLOG,Real 2025,Abril,2025,0.4432,0,1.367825,0.2815,0,Zona Centro,123.12,0.3311538461538462,0.5722,0.6577,0.293525,0.9341750000000001,0.6900499999999999,0.852175,0.54695,0.411725,0.391875,0.151375,0.7545000000000001,0.491175,0.69955,0.387925,0.2756,0.2774,0.1961,-14.840925,-106.04005,119.72615,-122.82005,0.33675,0.550075,0.8625,0.34195,0.558275,0.157325,0.48715,0.26365,0.214225,0.23645,0.8742,1.071025,0.588875,0.44455,0.5644,0.1944,0.459425,0.40455,0.6522249999999999,0.6896,0.810625,1.1205,0.6119,0.53815,0.396225,0.305325,0.388,0.463475,0.849225,0.700025,1.021675,0.8100749999999999,0.39635,1.70725,0.8905,-22.411825,0.337775,0.7163249999999999,0.643625,0.427,0.3729,0.57525,0.3810499999999999,0.4471,0.3299,0.6085499999999999,0.8775749999999999,0.308325,0.7191249999999999,0.314875,1.57015,0.366325,0.33805,1.004825,0.31475,0.5160750000000001,0.3255,0.47585,0.37125,0.484975,0.9395,1.153625,0.566925,0.5876,0.59945,-0.970475,1.01965,0.2408,1.020225,0.309525,0.28515,0.9251999999999999,0.557575,0.459925,0.427125,1.7515,0.55125,0.291975,0.5729,0.150275,0.547375,0.341225,0.201475,0.523075,0.5492,0.717125,1.2461,0.7585999999999999,0.4057,0.24035,0.394525,0.3635,0.57095,0.70235,0.543075,0.285775,0.4219250000000001,0.8905249999999999,0.25275,0.4744,0.393725,0.75395,0.666875,0.344125,0.77715,0.8824,0.4562,0.197,0.348725,1.508675,0.398125,0.4143,0.6827500000000001,0.231275,0.3039,0.502025,0.407575
TLOG,Real 2025,Abril,2025,0.41045,0,0.45815,0.4372,0,Zona Centro,124.06,0.4203589743589743,0.440125,1.671375,0.3507,0.544425,0.186075,0.53345,0.734325,1.14945,0.29435,1.8484,0.2823,0.350475,1.331575,0.1831,0.404875,0.255725,0.76125,-6.41725,20.323875,29.775075,173.013225,1.315625,0.3295,0.482925,0.366725,1.096525,0.2509,0.443775,1.595,0.560225,0.532325,1.619875,0.2827,0.708,0.31465,0.518175,0.4701,0.16215,1.07295,0.2636,1.191275,0.70825,0.4321,0.7994499999999999,0.6745,1.061375,0.5344,0.5714,1.68425,1.06225,0.7966249999999999,0.212925,0.1781,0.157075,0.3637,0.469475,-95.944125,0.6897,1.212075,0.43265,0.7854000000000001,0.6842,0.598125,0.84155,0.181225,0.190525,0.28625,0.47495,0.7503,0.751775,0.618275,0.770425,0.538325,0.950225,0.41315,0.27035,0.224575,0.619575,0.65975,0.37065,0.159625,1.142325,0.9055500000000001,0.7377750000000001,0.72375,0.40765,-0.287825,0.37355,0.6142,0.3698,0.161,0.259725,0.38285,0.319175,1.18755,0.451875,0.7525749999999999,0.22925,0.314925,0.5672,0.6743000000000001,0.192175,0.502575,0.158075,0.624875,0.312425,0.355425,0.1533,0.466375,0.420625,0.430825,1.90755,0.566225,0.698125,1.33245,0.261525,0.40415,0.90145,0.21185,0.456725,0.626375,0.206675,0.9757750000000001,0.703725,0.58655,0.4314500000000001,0.4712,0.76505,1.414775,0.2304,1.0388,0.403625,0.60925,0.807475,1.079625,0.97085,0.8708750000000001,0.157725
TLOG,Real 2025,Abril,2025,0.949825,0,0.38575,0.8189,0,Zona Centro,524.83,0.637102564102564,1.06925,0.579825,0.6291749999999999,0.53685,0.153675,1.105625,1.3058,1.39665,0.385775,0.42665,0.5156499999999999,0.95525,0.6034,0.743,0.58385,1.2062,0.3627,145.9948,35.8817,-67.7305,-156.993225,0.971875,0.479775,0.376025,0.33495,2.1149,0.299925,0.495725,0.298925,0.6994499999999999,0.21995,2.02075,2.46525,0.82895,0.551475,0.28135,1.242325,0.4183,0.344275,0.30475,0.218675,0.9134,1.010525,0.8590000000000001,0.547575,3.3509,0.35645,0.1618,0.36845,0.470325,0.762675,0.5586249999999999,0.353375,0.318725,0.213375,0.61275,-2.774525,1.1236,0.291275,0.86,0.670775,0.3724499999999999,0.905575,0.217475,0.9061499999999999,0.280875,0.854575,0.943125,0.399575,0.34065,0.48755,0.821725,0.5836749999999999,1.681475,0.3726,0.255175,0.256125,0.517775,0.511475,0.279975,0.578925,0.3724,0.561975,0.3709749999999999,0.334875,1.317925,-2.104075,0.6123,0.3406,0.417425,0.2977,0.16205,0.62105,0.206875,0.728875,1.045325,0.5802499999999999,0.402375,0.8351500000000001,0.5756,0.482925,0.861975,1.273925,0.28065,0.627,0.8426250000000001,0.2888,1.019325,0.319025,0.76075,0.246725,1.64255,3.149875,0.671525,0.40955,0.8637,0.65315,0.658975,1.1786,1.090175,0.44705,0.4988,0.4531750000000001,0.72485,1.073375,1.101225,0.602,0.28505,1.2155,0.38145,0.4453,0.6939749999999999,0.747125,0.469425,0.425375,0.6835,0.1059,0.2662
TLOG,Real 2025,Septiembre,2025,0.561025,0,0.45295,0.374725,0,Zona Centro,200.53,0.4513846153846154,0.45205,0.135725,0.541825,0.333575,1.254575,0.360125,0.8547,1.169525,0.5572,0.5992999999999999,1.0585,1.000375,0.43015,0.451425,0.4924,0.7570749999999999,0.862125,-293.396725,172.805875,-18.559,110.30765,0.4256,1.153175,0.453025,0.34415,0.9535250000000001,0.9644499999999999,0.723275,0.6744499999999999,1.06185,0.3636,0.2544,0.404875,0.3765250000000001,0.3972,0.426875,1.7092,0.3487,0.7225499999999999,0.8616750000000001,0.2453,0.46715,1.2233,0.157475,0.9230750000000001,0.47715,0.81715,0.4141,2.7685,0.29725,0.50295,0.510475,0.6466,0.7558499999999999,0.53355,0.112625,-38.687025,1.89535,0.699525,1.194475,0.5399,0.6167,0.2599,0.19945,0.6583,1.3107,0.8482500000000001,0.797175,0.233825,0.24665,0.24815,0.463975,0.71925,0.1149,1.9044,1.020025,0.89735,0.2326,0.550775,0.26185,0.78715,0.6833750000000001,0.470725,0.890025,0.585625,1.104075,-0.309175,0.443975,0.42825,0.512525,1.112475,0.812925,0.3033,0.324625,0.3452750000000001,0.9879000000000001,0.466825,0.5604,0.430775,0.5408,0.4646,1.048825,0.222475,0.154375,1.3051,0.432525,1.23945,1.1276,0.515275,1.865925,0.41075,0.4523,0.9470000000000001,1.576575,0.39005,0.9320499999999999,0.4081,0.591425,0.26955,0.965,0.456225,0.534,0.434175,0.9327,0.377325,1.57325,0.54045,1.360075,1.43785,0.2347,0.30415,0.1835,0.37405,1.09785,0.3338,0.5232,0.305875,0.6745749999999999
TLOG,Real 2025,Diciembre,2025,0.6508499999999999,0,0.74775,0.632625,0,Zona Norte,589.36,0.7556923076923078,0.42765,0.520475,0.6265999999999999,0.531575,0.9470999999999999,0.21055,0.9808499999999999,0.33005,0.34355,0.7758750000000001,0.6250249999999999,0.7783249999999999,0.63,0.509,0.919225,0.328375,1.21315,3.8173,39.855375,-0.567925,88.306575,0.283125,0.426675,0.681425,1.3485,0.623175,0.8926000000000001,0.296125,0.47205,0.39145,0.283325,0.2548,0.4461,0.213925,0.50725,0.793875,0.429425,0.638725,0.2536,0.243125,1.343575,0.200425,1.606,0.446125,0.6667000000000001,0.260575,0.443925,0.41965,1.160125,0.229725,1.059625,0.580425,0.688525,0.75405,0.8925,0.44975,-39.037825,1.279,0.32185,0.431225,1.0967,0.321125,0.380725,0.51455,0.137975,1.166075,0.54875,1.09735,0.97485,0.5795750000000001,1.230425,0.7088249999999999,1.79705,0.3715,0.247825,0.6429250000000001,0.202825,1.065325,0.3128,0.9866750000000001,0.531875,0.284925,0.550725,1.26525,0.577275,0.4797999999999999,-0.726975,0.705475,0.22245,0.3396,0.540775,0.5092,0.887025,0.1766,0.277075,0.46075,0.500325,0.6606749999999999,0.7672249999999999,0.327575,1.9056,1.663325,0.5605749999999999,0.381125,0.339325,0.9283499999999999,0.593675,0.454225,0.7523000000000001,1.29765,0.384675,0.42785,0.349925,0.95085,0.676525,0.347725,0.35665,0.399925,0.924075,0.255175,0.6078,0.8584499999999999,0.86785,0.49975,2.72685,0.325075,0.837975,0.3085,1.678225,0.214925,0.426,0.5489,0.2794,0.918125,2.017975,0.3081,1.7161,0.9853749999999999
TLOG,Real 2025,Febrero,2025,0.5553,0,0.516975,0.460125,0,Zona Centro,161.85,0.7728974358974359,0.9905750000000001,2.849275,0.7436750000000001,0.34795,0.2934,0.539525,1.3113,0.4091,0.583325,0.8513249999999999,1.16395,0.698125,0.2784,0.7687999999999999,4.3272,0.392475,0.49195,-9.937050000000001,-78.188975,27.1652,-90.71905000000001,0.23155,0.97345,0.5754,0.475725,0.7138249999999999,0.45985,0.71155,0.425275,0.618425,1.338,0.09880000000000001,0.266125,1.18095,1.78215,1.01975,0.497075,0.798675,0.73455,0.24775,0.8548749999999999,0.7585250000000001,0.744175,0.41915,0.74835,0.40465,0.51905,0.635875,0.907225,0.9596250000000001,0.4718,0.578625,0.5352,0.37255,0.18095,1.17525,116.33905,0.6067750000000001,0.6388750000000001,0.8693500000000001,0.3703,0.721975,0.6098250000000001,1.303025,0.8862749999999999,0.16515,0.3729,2.028775,0.820475,0.86605,1.58225,0.427325,0.4534,0.645075,0.6340749999999999,0.8332250000000001,0.650725,0.318975,0.7462000000000001,0.822575,0.344375,0.515275,0.8418000000000001,0.584775,1.186225,0.308775,-0.35395,0.473625,0.4772,0.7075499999999999,0.482625,0.379675,0.427725,0.244575,0.390325,0.929675,0.69435,0.8842749999999999,0.427325,0.221825,0.48385,0.17605,0.2599,0.7812,0.9836499999999999,1.43835,1.03505,0.5275,0.5357,0.674775,0.9987,0.151875,0.4732,0.8167,0.4397,0.6039249999999999,0.975325,0.6492749999999999,0.419925,0.562925,1.004025,0.842025,0.3476,0.5041,0.6499250000000001,1.123475,1.135525,0.5223,1.256325,0.35645,0.5938,0.2996,0.8836750000000001,0.2988,0.44665,0.209525,0.23665,0.426425
TLOG,Real 2025,Enero,2025,0.6739,0,0.4344,0.824175,0,Zona Norte,262.32,0.9627948717948718,0.398675,0.92605,0.377925,0.6098,0.549675,1.19835,0.775075,1.63495,0.30855,0.649,1.087125,0.22425,1.207725,0.41875,0.7081999999999999,0.3356,0.298,-171.43765,8.009225,138.72885,-249.40395,0.648175,0.378375,0.3616,0.515025,0.6420999999999999,0.39625,0.642025,0.87105,0.6058250000000001,0.3039,0.9554,0.270925,0.69395,0.6106,0.55865,0.333275,0.669075,0.1438,0.553575,0.4713000000000001,0.54765,0.605225,0.499825,1.53955,0.572925,0.8348749999999999,1.76555,0.29495,0.278425,0.446675,0.525775,1.688375,0.385175,0.31585,0.8354250000000001,50.3687,0.642725,1.336025,0.8751000000000001,0.568375,0.75505,0.191325,0.759675,0.533425,0.897275,0.663675,2.64265,0.308325,1.00645,1.0144,0.8976000000000001,0.451725,0.5494,0.386275,1.014525,0.4258,0.23625,0.7141500000000001,0.3361,0.20105,0.564975,0.568425,0.4311,0.917975,0.5409,-0.4978,0.644525,0.1541,0.720775,0.8758750000000001,0.8236249999999999,0.945175,0.207975,2.23925,0.25575,0.3508250000000001,1.4235,0.77845,0.196,0.721275,0.082775,0.394375,0.6579,0.2889,0.486375,0.2846,0.59765,0.5062,0.571825,0.501225,0.30325,0.443125,0.9844499999999999,1.0799,0.783625,0.450875,1.5121,2.80905,0.709825,0.860825,0.6111,0.572375,0.3904,0.4954,0.544775,0.304575,0.554525,0.635325,0.286275,0.525675,0.404775,1.672625,0.565475,0.327975,2.126175,0.4445750000000001,0.9778
TLOG,Real 2025,Enero,2025,0.7106,0,1.328,0.7323000000000001,0,Zona Sur,925.59,1.326871794871795,0.538325,0.338525,1.3268,0.477875,1.015175,0.6065,0.538675,0.636375,0.203275,1.0018,0.553225,0.78485,0.6159,0.468625,0.35425,0.323625,0.545175,83.9709,-209.55165,33.992475,-71.114075,0.3538,0.347825,0.5937749999999999,0.8763500000000001,0.556825,0.846375,0.188275,0.63765,0.508925,0.254475,0.816475,0.98785,0.31055,0.758125,0.5705,0.805175,1.1749,1.93585,0.59655,1.5336,1.269175,0.4142,0.87445,0.904725,0.368325,0.353,0.569075,0.95045,0.6883750000000001,1.307725,0.43635,1.41205,1.680825,0.3376,0.93735,68.97085,0.4331,0.234,0.707575,0.293125,0.207375,0.20405,0.756425,0.313875,0.167675,0.323275,0.854175,0.39735,1.13355,0.927425,0.6168,0.495675,0.9677,0.351,0.45085,0.489925,0.385175,0.3485,0.9383750000000001,0.722675,0.316575,0.368925,0.504725,0.35325,0.5082,-0.6149249999999999,1.57665,0.384225,0.107575,0.59015,0.205325,0.48405,1.147575,0.4775,0.46235,0.378125,0.424025,0.2415,0.659,0.5123,0.8079999999999999,0.962025,1.020075,0.63475,1.292825,0.431725,0.855125,0.298525,0.8800749999999999,0.475875,0.338825,0.59315,1.2399,0.236925,2.0837,0.34105,0.577975,0.386425,0.782075,0.253375,1.07725,0.76205,0.5977750000000001,0.247225,0.6920000000000001,1.582525,0.658975,0.770475,0.504475,0.297025,1.262575,1.350125,0.403225,0.8968250000000001,0.390425,0.795225,0.9416
TLOG,Real 2025,Agosto,2025,0.17225,0,0.5142,0.363575,0,Zona Norte,116.79,1.026538461538462,0.213225,0.785075,0.46895,0.312425,0.70815,0.4885,1.008875,0.468975,0.900325,0.751875,0.135525,0.803325,0.3685,0.51855,0.25295,0.7258249999999999,0.6788,-90.56252500000001,-290.1211,-175.337075,259.751875,1.13085,0.818025,0.534175,0.20295,2.018725,0.279625,1.61595,0.74925,0.5272249999999999,0.63915,0.583925,2.150025,0.6505,0.416725,0.443425,1.3778,0.39155,0.505975,0.6917,0.242775,0.560225,0.22945,0.188125,1.565075,0.31615,0.9819249999999999,0.173725,0.7911499999999999,0.8779250000000001,0.283425,0.5159,0.365225,2.7765,0.682025,0.56855,41.287025,0.416425,0.2422,1.5062,0.301675,0.57335,0.336425,0.92265,0.297625,0.54175,0.5622,0.417875,0.388825,0.688125,1.587925,0.538725,0.312875,0.577425,0.2288,1.332025,0.367525,0.3223,0.25345,0.66295,0.561725,0.77015,0.403775,0.8844249999999999,0.74535,0.5303,-0.9227,0.463825,0.3352000000000001,0.808175,0.795625,0.2459,0.41255,0.254825,0.8679000000000001,0.35075,0.529975,1.094425,0.7656499999999999,0.128625,0.636425,0.38435,0.331,0.68785,1.0298,0.65605,0.241075,0.355425,2.115425,1.24915,0.435125,0.422975,0.2207,0.378925,0.924025,0.6962999999999999,0.697775,0.470075,0.526725,1.441325,0.872675,0.81085,0.342675,0.76225,0.44675,0.50815,0.329325,0.7217,0.365225,0.609275,1.191325,1.005,0.1139,0.4536249999999999,0.6449750000000001,0.3035,0.53585,0.346775
TLOG,Real 2025,Julio,2025,0.82145,0,2.188275,0.497675,0,Zona Sur,70.54,0.3224358974358975,0.8402,0.3528,0.424575,0.9984999999999999,0.601875,0.32665,1.0483,0.847375,0.41425,1.5839,0.283625,1.1624,0.498225,1.33005,0.453025,0.4634,0.4557,-44.629075,103.917675,-70.290125,-107.90965,0.366275,0.32595,0.27795,0.5683250000000001,0.351325,0.724675,1.322925,0.33755,0.32975,1.515075,0.263875,0.3918,1.04515,0.343925,0.40735,1.169975,0.381925,0.102975,0.423025,0.9628,0.53585,0.466075,0.2451,0.36795,0.42625,0.245325,0.318225,0.154375,0.407625,0.1982,1.2477,1.4463,1.097725,0.63125,1.5055,119.98505,0.929225,0.9769249999999999,0.3561,0.2434,0.221,0.2777,0.4339500000000001,0.364375,0.2668,0.502725,0.571475,0.2054,0.470225,0.293725,0.563675,0.19595,0.400725,0.5707,0.378025,0.310875,0.471625,1.152025,0.453425,1.267875,0.501525,0.546675,0.537,0.351775,0.433675,-1.0152,0.7011750000000001,0.407375,0.594325,0.6683499999999999,1.07655,0.705175,0.5372,0.251575,0.550075,0.419875,0.64645,0.156275,0.851375,0.767175,0.233475,0.470175,0.432125,0.7747499999999999,0.8373999999999999,0.811525,0.5459,0.488075,0.191475,0.196125,0.391225,0.6687000000000001,0.21345,1.13675,0.550525,0.5703499999999999,0.58445,0.605525,0.27295,1.251175,0.453125,0.459775,0.9488,0.474375,1.14435,0.493025,2.1396,0.635425,0.342975,1.206975,0.8532,1.166725,1.095425,1.00935,0.665075,0.3307,0.38515
TLOG,Real 2025,Julio,2025,0.3055,0,0.581475,1.03005,0,Zona Centro,476.65,0.3284358974358975,1.764525,0.2444,0.7354999999999999,0.7114,1.062325,1.58095,0.812625,1.007775,0.33325,0.75335,0.87055,1.96265,0.401375,0.560675,0.31325,1.9195,0.392575,231.09775,-46.842975,20.752625,-99.28217500000001,0.320775,0.902025,0.463125,0.28515,1.1011,0.688575,0.340625,0.49605,0.6512749999999999,0.513625,0.522025,0.67825,1.55405,0.543125,0.31715,0.541175,1.026425,0.357975,0.956425,0.528575,0.707325,0.58905,0.3658,0.2118,0.698175,0.66185,0.6445000000000001,0.237075,0.4984,0.3271500000000001,0.389125,1.58515,1.40345,0.34585,0.6547,163.032475,0.457875,0.546025,0.4276,0.304775,0.180275,0.448,0.794375,0.314875,0.9397249999999999,2.66795,1.415275,0.8700749999999999,0.5499499999999999,0.2916,1.326625,0.596675,0.29855,0.32595,0.28535,0.411025,0.2613,1.571875,0.263925,0.230775,0.6041,0.314675,0.2681,0.114825,0.293375,-0.8519249999999999,2.171125,0.34815,0.64315,0.7626000000000001,2.16455,0.289025,1.076175,0.287525,0.85565,0.787625,0.2513,0.9594,0.746075,0.9411750000000001,0.58735,0.599275,0.401625,0.45545,0.2648,0.38085,0.518625,0.2414,0.51025,0.5190250000000001,0.6264,0.15455,0.38265,0.6855249999999999,0.50155,0.560225,0.565325,0.4761,0.32365,0.84095,0.59145,0.585025,0.321325,0.8686750000000001,0.678275,0.400925,0.383575,0.8613249999999999,0.8034,1.706325,0.806725,0.37635,0.8014,0.578925,0.29895,0.719225,0.245525
TLOG,Real 2025,Junio,2025,0.231775,0,1.6073,0.6972499999999999,0,Zona Sur,134.12,0.5396923076923077,0.8488249999999999,0.4468,0.18295,0.42085,0.3552,0.2969,0.23005,0.390825,0.285675,1.789875,0.217225,0.19945,1.2097,0.26235,0.7289749999999999,1.166,0.7722,126.2467,-32.67715,140.51555,-124.6978,0.633525,0.68,0.77955,0.4615,0.5106,0.467025,0.2808,0.347025,0.619025,0.538025,0.6152000000000001,0.628425,0.64,2.473725,0.2164,0.33295,0.6084,0.325625,0.328325,0.7923749999999999,0.3849,0.5156499999999999,0.6041,0.5062,0.4974499999999999,0.521425,0.58225,0.68245,1.0028,0.6947,2.13095,0.5112,1.59395,0.6134000000000001,0.370575,-35.83915,0.685925,1.11195,0.345475,0.578825,0.3856,0.7534000000000001,0.3889,0.341325,0.7681,0.263725,0.3222,0.889875,0.261175,0.42945,0.608825,0.755575,0.269875,0.7852,0.689025,0.776125,0.720475,0.633925,0.67585,0.4152750000000001,1.14805,0.6725749999999999,0.9749500000000001,1.55105,0.5623,-1.026275,0.695775,0.562,1.117525,0.42045,0.8301999999999999,1.6198,0.91705,0.4918,0.768575,0.8250749999999999,0.50315,0.539525,0.4592,0.345475,0.42055,0.8386750000000001,0.71595,0.653275,0.387675,0.394875,0.827525,0.2889,0.29285,0.7356999999999999,0.876625,0.20185,0.241525,0.952175,0.519775,0.7184999999999999,0.396575,0.302725,0.370025,0.129425,0.37605,1.2236,0.2607,0.38515,0.446975,1.360725,0.664325,0.8713249999999999,0.369675,0.203325,0.469875,1.622175,0.358025,0.976725,0.7425,0.90925,0.860475
